"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/26/2022","AQS","370270003","1","0.2","ppb","0","Lenoir (city)","23","96.0000","42401","Sulfur dioxide","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","027","Caldwell","35.9359000008969","-81.5306"
"09/27/2022","AQS","370270003","1","0.4","ppb","0","Lenoir (city)","22","92.0000","42401","Sulfur dioxide","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","027","Caldwell","35.9359000008969","-81.5306"
"09/28/2022","AQS","370270003","1","0.5","ppb","0","Lenoir (city)","23","96.0000","42401","Sulfur dioxide","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","027","Caldwell","35.9359000008969","-81.5306"
"09/29/2022","AQS","370270003","1","0.4","ppb","0","Lenoir (city)","23","96.0000","42401","Sulfur dioxide","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","027","Caldwell","35.9359000008969","-81.5306"
"09/30/2022","AQS","370270003","1","0.3","ppb","0","Lenoir (city)","23","96.0000","42401","Sulfur dioxide","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","027","Caldwell","35.9359000008969","-81.5306"
"01/01/2022","AQS","370510010","1","0.1","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/02/2022","AQS","370510010","1","0.1","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/03/2022","AQS","370510010","1","0.3","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/04/2022","AQS","370510010","1","0.8","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/05/2022","AQS","370510010","1","0.6","ppb","0","Honeycutt School","22","92.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/06/2022","AQS","370510010","1","0.6","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/07/2022","AQS","370510010","1","0.7","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/08/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/09/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/10/2022","AQS","370510010","1","0.6","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/11/2022","AQS","370510010","1","1.3","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/12/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/13/2022","AQS","370510010","1","1.3","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/14/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/15/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/16/2022","AQS","370510010","1","0.7","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/17/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/18/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/19/2022","AQS","370510010","1","1.5","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/20/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/21/2022","AQS","370510010","1","0.7","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/23/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","22","92.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/24/2022","AQS","370510010","1","1.4","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/25/2022","AQS","370510010","1","1.2","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/26/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/27/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/28/2022","AQS","370510010","1","1.3","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/29/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/30/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"01/31/2022","AQS","370510010","1","1.4","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/01/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/02/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","21","88.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/03/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","22","92.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/04/2022","AQS","370510010","1","0.5","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/05/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/06/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/07/2022","AQS","370510010","1","0.7","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/08/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/09/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/10/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/11/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/12/2022","AQS","370510010","1","1.3","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/13/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/14/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/15/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/16/2022","AQS","370510010","1","1.8","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/17/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/18/2022","AQS","370510010","1","0.5","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/19/2022","AQS","370510010","1","0.8","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/20/2022","AQS","370510010","1","1.1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/21/2022","AQS","370510010","1","1.3","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/22/2022","AQS","370510010","1","0.5","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/23/2022","AQS","370510010","1","0.4","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/24/2022","AQS","370510010","1","0.4","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/25/2022","AQS","370510010","1","0.6","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/26/2022","AQS","370510010","1","0.7","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/27/2022","AQS","370510010","1","0.7","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"02/28/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/01/2022","AQS","370510010","1","0.8","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/02/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/03/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","21","88.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/04/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/05/2022","AQS","370510010","1","1","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/06/2022","AQS","370510010","1","0.5","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/07/2022","AQS","370510010","1","0.4","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/08/2022","AQS","370510010","1","0.5","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/09/2022","AQS","370510010","1","0.4","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/11/2022","AQS","370510010","1","0.4","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/12/2022","AQS","370510010","1","0.4","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/13/2022","AQS","370510010","1","0.8","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/14/2022","AQS","370510010","1","0.9","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/15/2022","AQS","370510010","1","0.8","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/16/2022","AQS","370510010","1","0.6","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/17/2022","AQS","370510010","1","0.1","ppb","0","Honeycutt School","22","92.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/18/2022","AQS","370510010","1","0.3","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/19/2022","AQS","370510010","1","0.1","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/20/2022","AQS","370510010","1","0.4","ppb","0","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/21/2022","AQS","370510010","1","1.2","ppb","1","Honeycutt School","23","96.0000","42401","Sulfur dioxide","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
