"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/31/2022","AQS","371190041","1","3.4","ppb","3","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/01/2022","AQS","371190041","1","4.7","ppb","4","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/02/2022","AQS","371190041","1","12","ppb","11","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/03/2022","AQS","371190041","1","21.8","ppb","20","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/04/2022","AQS","371190041","1","8","ppb","8","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/05/2022","AQS","371190041","1","4.9","ppb","4","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/06/2022","AQS","371190041","1","9.4","ppb","8","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/07/2022","AQS","371190041","1","8.2","ppb","8","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/08/2022","AQS","371190041","1","5.8","ppb","5","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/09/2022","AQS","371190041","1","8.3","ppb","8","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/10/2022","AQS","371190041","1","10.4","ppb","9","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/11/2022","AQS","371190041","1","7.2","ppb","7","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/12/2022","AQS","371190041","1","9.3","ppb","8","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/13/2022","AQS","371190041","1","19.8","ppb","18","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/14/2022","AQS","371190041","1","13.8","ppb","12","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/15/2022","AQS","371190041","1","8.2","ppb","8","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/16/2022","AQS","371190041","1","8.5","ppb","8","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/17/2022","AQS","371190041","1","7.9","ppb","7","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/18/2022","AQS","371190041","1","9.6","ppb","8","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/19/2022","AQS","371190041","1","13.6","ppb","12","Garinger High School","21","88.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/20/2022","AQS","371190041","1","17","ppb","16","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/21/2022","AQS","371190041","1","3.5","ppb","3","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/22/2022","AQS","371190041","1","7.3","ppb","7","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/23/2022","AQS","371190041","1","11.9","ppb","10","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/24/2022","AQS","371190041","1","15.4","ppb","14","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/25/2022","AQS","371190041","1","11.3","ppb","10","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/26/2022","AQS","371190041","1","7.5","ppb","7","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/27/2022","AQS","371190041","1","13.4","ppb","12","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/28/2022","AQS","371190041","1","7.6","ppb","7","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/29/2022","AQS","371190041","1","10.2","ppb","9","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"08/30/2022","AQS","371190041","1","11.7","ppb","10","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/01/2022","AQS","371190041","1","16","ppb","15","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/02/2022","AQS","371190041","1","17.4","ppb","16","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/03/2022","AQS","371190041","1","17.1","ppb","16","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/04/2022","AQS","371190041","1","6","ppb","6","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/05/2022","AQS","371190041","1","3.4","ppb","3","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/06/2022","AQS","371190041","1","11.3","ppb","10","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/07/2022","AQS","371190041","1","12.1","ppb","11","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/08/2022","AQS","371190041","1","7.2","ppb","7","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/09/2022","AQS","371190041","1","6.8","ppb","6","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/10/2022","AQS","371190041","1","5","ppb","5","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/11/2022","AQS","371190041","1","4.8","ppb","4","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/12/2022","AQS","371190041","1","6.7","ppb","6","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/13/2022","AQS","371190041","1","23.6","ppb","22","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/14/2022","AQS","371190041","1","18.6","ppb","17","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/15/2022","AQS","371190041","1","14","ppb","13","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/16/2022","AQS","371190041","1","27.5","ppb","25","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/17/2022","AQS","371190041","1","20.2","ppb","19","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/18/2022","AQS","371190041","1","20.2","ppb","19","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/19/2022","AQS","371190041","1","25.9","ppb","24","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/20/2022","AQS","371190041","1","30.4","ppb","28","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/21/2022","AQS","371190041","1","24.2","ppb","23","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/22/2022","AQS","371190041","1","17.1","ppb","16","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/23/2022","AQS","371190041","1","24","ppb","23","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/24/2022","AQS","371190041","1","19","ppb","18","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/25/2022","AQS","371190041","1","8.9","ppb","8","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/26/2022","AQS","371190041","1","21.3","ppb","20","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/27/2022","AQS","371190041","1","20.9","ppb","19","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/28/2022","AQS","371190041","1","16.6","ppb","15","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/29/2022","AQS","371190041","1","6.7","ppb","6","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"09/30/2022","AQS","371190041","1","4.9","ppb","4","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/01/2022","AQS","371190041","1","10.3","ppb","9","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/02/2022","AQS","371190041","1","7.8","ppb","7","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/03/2022","AQS","371190041","1","6.9","ppb","6","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/04/2022","AQS","371190041","1","15.9","ppb","14","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/05/2022","AQS","371190041","1","28.5","ppb","26","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/06/2022","AQS","371190041","1","29.6","ppb","27","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/07/2022","AQS","371190041","1","29.7","ppb","27","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/08/2022","AQS","371190041","1","29.6","ppb","27","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/09/2022","AQS","371190041","1","16.6","ppb","15","Garinger High School","22","92.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"10/10/2022","AQS","371190041","1","21.3","ppb","20","Garinger High School","24","100.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
