"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/07/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/08/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/09/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/10/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/11/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/12/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/13/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/14/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/15/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/16/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/17/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/18/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/19/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/20/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/21/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/22/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/23/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/24/2022","AQS","371830014","2","0.6","ppm","7","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/25/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/26/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/27/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/28/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/29/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"09/30/2022","AQS","371830014","2","0.1","ppm","1","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/01/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/02/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/03/2022","AQS","371830014","2","0.1","ppm","1","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/04/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/05/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/06/2022","AQS","371830014","2","0.7","ppm","8","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/07/2022","AQS","371830014","2","0.8","ppm","9","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/08/2022","AQS","371830014","2","0.8","ppm","9","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/09/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/10/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/11/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/12/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/13/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/14/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/15/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/16/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/17/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/18/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/19/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","16","67.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/20/2022","AQS","371830014","2","0.8","ppm","9","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/21/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/22/2022","AQS","371830014","2","0.6","ppm","7","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/23/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/24/2022","AQS","371830014","2","0.4","ppm","5","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/25/2022","AQS","371830014","2","0.5","ppm","6","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/26/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/27/2022","AQS","371830014","2","0.3","ppm","3","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/28/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/29/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/30/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"10/31/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"11/01/2022","AQS","371830014","2","0.2","ppm","2","Millbrook School","2","8.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.856111","-78.574167"
"01/01/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","18","75.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/02/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/03/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","17","71.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/04/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/05/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/06/2022","AQS","371830021","1","0.6","ppm","7","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/07/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/08/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/09/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/10/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/11/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","18","75.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/12/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/13/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/14/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/15/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/16/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/17/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/18/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/19/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/20/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/21/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/22/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","21","88.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/23/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","21","88.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/24/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/25/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/26/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/27/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/28/2022","AQS","371830021","1","0.8","ppm","9","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/29/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/30/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"01/31/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/01/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/02/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/03/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/04/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/05/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/06/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/07/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/08/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","18","75.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/09/2022","AQS","371830021","1","0.7","ppm","8","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/10/2022","AQS","371830021","1","0.6","ppm","7","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/11/2022","AQS","371830021","1","0.6","ppm","7","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/12/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/13/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/14/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/15/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/16/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/17/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/18/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/19/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/20/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/21/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/22/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","17","71.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/23/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/24/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/25/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/26/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/27/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"02/28/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/01/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/02/2022","AQS","371830021","1","0.6","ppm","7","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/03/2022","AQS","371830021","1","0.6","ppm","7","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/04/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/05/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/06/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/07/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/08/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/09/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/10/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/11/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/12/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/13/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/14/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/15/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/16/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/17/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/18/2022","AQS","371830021","1","0.6","ppm","7","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/19/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/20/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/21/2022","AQS","371830021","1","0.5","ppm","6","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/22/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","18","75.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/23/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/24/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/25/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/26/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/27/2022","AQS","371830021","1","0.2","ppm","2","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/28/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/29/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/30/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"03/31/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/01/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/02/2022","AQS","371830021","1","0.3","ppm","3","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/03/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"04/04/2022","AQS","371830021","1","0.4","ppm","5","Triple Oak","24","100.0000","42101","Carbon monoxide","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
